世代,kadai2 固定 w=0.9 平均,kadai5 LDIWM
116,124.94962715890279,129.43380669412042
117,124.94962715890279,129.43380669412042
118,124.94962715890279,129.43380669412042
119,124.94962715890279,128.70494627021017
120,124.94962715890279,128.70494627021017
121,124.94962715890279,128.70494627021017
122,124.94962715890279,128.70494627021017
123,124.94962715890279,128.70494627021017
124,124.94962715890279,128.70494627021017
125,124.94962715890279,128.3583847636183
126,124.94962715890279,128.3583847636183
127,124.94962715890279,128.3583847636183
128,124.94962715890279,128.3583847636183
129,124.94962715890279,128.3583847636183
130,124.94962715890279,128.3583847636183
131,124.94962715890279,128.3583847636183
132,123.38684375345511,128.3583847636183
133,123.38684375345511,128.3583847636183
134,123.38684375345511,128.23310683023038
135,123.38684375345511,127.25504188610455
136,123.38684375345511,127.25504188610455
137,123.38684375345511,127.25504188610455
138,123.38684375345511,127.25504188610455
139,123.38684375345511,127.25504188610455
140,123.38684375345511,127.25504188610455
141,123.38684375345511,127.25504188610455
142,123.38684375345511,127.25504188610455
143,123.38684375345511,127.25504188610455
144,123.38684375345511,127.25504188610455
145,123.38684375345511,127.25504188610455
146,123.38684375345511,125.2192898831967
147,123.38684375345511,124.65605738282525
148,123.38684375345511,121.75691404004615
149,123.38684375345511,121.75691404004615
150,123.38684375345511,121.75691404004615
151,123.38684375345511,121.75691404004615
152,123.38684375345511,121.75691404004615
153,123.00034506045822,121.75691404004615
154,123.00034506045822,121.75691404004615
155,123.00034506045822,119.50224899862835
156,123.00034506045822,119.50224899862835
157,119.97883711040122,119.50224899862835
158,119.97883711040122,119.50224899862835
159,119.97883711040122,119.50224899862835
160,119.97883711040122,119.50224899862835
161,119.97883711040122,119.39798296624326
162,119.97883711040122,119.39798296624326
163,119.97883711040122,118.92806054604823
164,119.97883711040122,118.92806054604823
165,119.97883711040122,118.92806054604823
166,119.97883711040122,118.92806054604823
167,119.97883711040122,118.83233760139747
168,119.97883711040122,118.83233760139747
169,119.97883711040122,118.83233760139747
170,119.97883711040122,118.83233760139747
171,119.97883711040122,117.98070484684891
172,119.97883711040122,117.98070484684891
173,119.97883711040122,117.91322540127389
174,119.97883711040122,117.27180764358272
175,119.97883711040122,117.27180764358272
176,119.97883711040122,116.96821416799757
177,119.97883711040122,116.96821416799757
178,119.97883711040122,116.96821416799757
179,119.97883711040122,116.64299576301433
180,119.97883711040122,116.64299576301433
181,119.97883711040122,116.64299576301433
182,119.97883711040122,116.64299576301433
183,119.97883711040122,116.64299576301433
184,119.97883711040122,116.64299576301433
185,119.97883711040122,116.64299576301433
186,119.97883711040122,116.64299576301433
187,119.97883711040122,116.64299576301433
188,119.97883711040122,116.64299576301433
189,119.97883711040122,116.31551660587472
190,119.97883711040122,116.31551660587472
191,119.97883711040122,116.31551660587472
192,119.97883711040122,116.31551660587472
193,119.97883711040122,115.3054180432317
194,119.97883711040122,113.84729765380652
195,119.97883711040122,113.84729765380652
196,119.97883711040122,113.84729765380652
197,119.97883711040122,113.84729765380652
198,119.97883711040122,113.84729765380652
199,119.97883711040122,113.84729765380652
200,119.97883711040122,113.84729765380652
201,119.06778390354282,113.84729765380652
202,119.06778390354282,113.84729765380652
203,119.06778390354282,113.84729765380652
204,119.06778390354282,113.81786829249799
205,119.06778390354282,113.81786829249799
206,119.06778390354282,113.70359580736537
207,119.06778390354282,113.70359580736537
208,119.06778390354282,113.70359580736537
209,119.06778390354282,113.70359580736537
210,119.06778390354282,113.15446808312848
211,119.06778390354282,113.15446808312848
212,119.06778390354282,113.15446808312848
213,119.06778390354282,113.15446808312848
214,119.06778390354282,113.15446808312848
215,119.06778390354282,112.86703829557794
216,119.06778390354282,112.57462490299807
217,119.06778390354282,112.57462490299807
218,119.06778390354282,112.57462490299807
219,119.06778390354282,112.57462490299807
220,119.06778390354282,112.57462490299807
221,119.06778390354282,112.57462490299807
222,118.1113997002426,112.57462490299807
223,118.1113997002426,112.54107894061629
224,117.20056176811211,112.54107894061629
225,117.20056176811211,111.20803901951709
