世代,0,1,2,3,4,5,6,7,8,9
44,94.37182356128305,146.5999052633331,116.3192275324326,143.77739456032558,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
45,94.37182356128305,146.5999052633331,116.3192275324326,143.77739456032558,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
46,94.37182356128305,146.5999052633331,116.3192275324326,143.77739456032558,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
47,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
48,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
49,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
50,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
51,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
52,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
53,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
54,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
55,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
56,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
57,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
58,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
59,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,152.79070833671443,131.09189928321558,136.96774289908993,147.56511732445648,146.44455822765167
60,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,131.09189928321558,136.96774289908993,147.56511732445648,134.1641275652206
61,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,147.56511732445648,134.1641275652206
62,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,147.56511732445648,134.1641275652206
63,94.37182356128305,146.5999052633331,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,147.56511732445648,134.1641275652206
64,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,147.56511732445648,134.1641275652206
65,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,147.56511732445648,134.1641275652206
66,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,147.56511732445648,134.1641275652206
67,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,147.56511732445648,134.1641275652206
68,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
69,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
70,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
71,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
72,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,150.74218054354935,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
73,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,147.15981214327928,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
74,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,147.15981214327928,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
75,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
76,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
77,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
78,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
79,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
80,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
81,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
82,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
83,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
84,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
85,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.75918550486958,134.1641275652206
86,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,136.96774289908993,143.6565261360499,134.1641275652206
87,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,129.647263282903,143.6565261360499,134.1641275652206
88,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,124.49689765148574,129.647263282903,143.6565261360499,134.1641275652206
89,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,129.647263282903,143.6565261360499,134.1641275652206
90,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
91,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
92,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
93,94.37182356128305,140.12478091601605,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
94,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
95,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
96,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
97,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
98,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
99,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,143.6565261360499,134.1641275652206
100,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
101,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
102,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
103,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
104,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
105,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
106,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
107,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,125.01794079507825,137.20588660326518,134.1641275652206
108,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
109,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
110,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
111,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
112,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
113,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
114,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
115,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
116,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
117,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
