世代,kadai2 固定 w=0.75 平均,kadai5 LDIWM
543,53.204441968214056,27.92621729650576
544,53.204441921989925,27.770994192158856
545,53.20444188732186,27.76836952315349
546,52.82568161419906,27.701641719539225
547,52.8256815946983,27.6861961186607
548,52.57825827273776,27.661837618316667
549,52.57825826176859,27.657746800802613
550,52.06747805231644,27.6576843298288
551,52.06747804614629,27.655287092032047
552,52.067478041518676,27.649599896858717
553,52.06747803804795,27.64746006741426
554,51.982469279340265,27.63129209922683
555,51.982469277388,27.630363893604073
556,51.78984013092022,27.62994519116476
557,51.58626666122866,27.625518506601196
558,51.46570102165704,27.625518506601196
559,51.41030810889208,27.456547167130527
560,51.385674182057684,27.45632446401597
561,51.37651183392711,27.396900193787708
562,51.37495970496944,27.39589607727487
563,51.37495970477399,27.395471144969754
564,51.374959704627415,27.39350592627718
565,51.366665370308624,27.3778462858419
566,51.355693267045865,27.31208302553325
567,51.347731898109416,27.29874127030203
568,51.34191195619428,27.29858903245285
569,51.33763219009595,27.29740988443384
570,51.33447036996198,27.296395597513204
571,51.3321260426354,27.240160405017576
572,51.33038302060261,27.216269043805607
573,51.31056183139093,27.1831159830921
574,51.278906295144395,27.180816757905994
575,51.09954003768316,27.13137252653911
576,51.098998425149674,27.12965045030976
577,51.09859307490161,27.112504790717345
578,51.098289545569195,27.104627827978135
579,51.098062170490266,27.104620686712064
580,51.0978917921506,27.094442848561563
581,50.87208992783414,27.085397138095097
582,50.87199420296307,27.083703668748917
583,50.87192243653946,27.082935914553133
584,50.87043156509685,27.08203625151727
585,50.74802563168276,27.071111960293244
586,50.747995375147404,27.062238151546445
587,50.63833992162169,27.060092747980285
588,50.61170397667675,27.05609469467214
589,50.61169121574719,26.939855685970485
590,50.580769125429214,26.810189106309224
591,50.54436187393258,26.802793216505385
592,50.54435649104661,26.768121467809465
593,50.524581117374645,26.76782586186912
594,50.52166968872616,26.76184803588638
595,50.45743926681832,26.75554989828974
596,50.444310401133215,26.751831587319685
597,50.444309123832504,26.751524961332102
598,50.44249316096504,26.751290072122657
599,50.44249244248977,26.730648276235666
600,50.41425894319296,26.722651581229627
601,50.41292444078253,26.720893621043775
602,50.41043091822507,26.71120023524843
603,50.40876164310424,26.710406194997073
604,50.40876147260817,26.693305801123966
605,50.40140401363618,26.69320958811078
606,50.38285610152172,26.680565848798487
607,50.382113429042334,26.67964847564816
608,50.38169246553082,26.61462344432035
609,50.373887751210944,26.491577348971354
610,50.37231677767265,26.480382649955096
611,50.37223867772079,26.47364316899013
612,50.37219370983492,26.460843555193755
613,50.37216763680726,26.460810487909207
614,50.37215238630131,26.43711779029969
615,50.3721433693596,26.43625294399184
616,50.372137968339494,26.426823578447614
617,50.36485901909573,26.416685591097995
618,50.36485698626103,26.41482974521018
619,50.364855703956906,26.398848435222124
620,50.363567659420184,26.392896147435533
621,50.363567117020544,26.391420599431115
622,50.36356675334667,26.365007732141784
623,50.363566504849345,26.363081848816297
624,50.3635663321214,26.358024909494315
625,50.363566210250745,26.317512897993396
626,50.363566123165114,26.316710942293007
627,50.36356606027938,26.30743362192577
628,50.352217226636974,26.29089339736887
629,50.33564338312386,26.287722976773473
630,50.323949523955676,26.28083688675796
631,50.3173363716479,26.277878329732335
632,50.31302365913207,26.27775013043101
633,50.30990739594512,26.27386433805316
634,50.30736188486925,26.20308082754118
635,50.30559035280278,26.197777964883908
636,50.3043609107996,26.141652339450314
637,50.30345172320409,26.14108204454925
638,50.302776503317816,26.1324234382668
639,50.30227384110679,26.12997427188038
640,50.301328732790765,26.123516579118462
641,50.30056060122125,26.12119332973856
642,50.30001509355036,26.12099861961297
643,50.29962317065212,26.099521053322718
644,50.29933890802455,26.09338492306087
645,50.2991311558376,26.07811630920054
646,50.298389548050245,26.07261195919354
647,50.29827670724576,26.017173833140976
648,50.29338144251125,26.011596355187578
649,50.29029286290916,26.011136061029028
650,50.28930971365193,26.010629746087034
651,50.28927512799117,26.01009755851613
652,50.289249285761194,26.00542371172013
653,50.28922995866001,25.999734920442496
654,50.28587218018335,25.998017647058532
655,50.28264843489891,25.99775633444981
656,50.27508336847324,25.996768584825723
657,50.2734483723644,25.995585405923272
658,50.27226524317949,25.994579885018204
659,50.271402177155366,25.992310643806103
660,50.27076854668346,25.990610445609896
661,50.253975701657815,25.989154533677173
662,50.25362938398237,25.988383326297008
663,50.22444048488977,25.973802964401763
664,50.224248878884396,25.97260316033886
665,50.122960246888624,25.972289559847972
666,50.12285348065428,25.97160434517723
667,50.12277365002005,25.971026443959925
668,50.07017205457116,25.970695514464882
669,50.07012733002827,25.965519836445782
670,50.070093830062675,25.95896348833434
671,50.070068729525104,25.882075620472488
672,50.070049917867856,25.85396315457271
673,50.07003581685713,25.85392098560966
674,50.0700252454485,25.845098007320825
675,50.069868187092204,25.8397783052995
676,50.06986224388599,25.808746656224237
677,50.069857787255465,25.806221774277283
678,50.069854445218006,25.80174672643767
679,50.06985193893486,25.792450599364656
680,50.069850059360284,25.79035401960997
681,50.069848649756835,25.790300478299837
682,50.069847592597846,25.789843666441936
683,50.06984679975315,25.701463254795215
684,50.069846205132755,25.700565867571605
685,50.06984575917524,25.686454811797283
686,50.06984542471146,25.68481769292622
687,50.04550674388631,25.68144409304793
688,50.04550655575367,25.66976296934082
689,50.04550641465492,25.666409403737344
690,50.04550630883132,25.665010341229465
691,50.04550622946387,25.631952750208818
692,50.04550616993843,25.630040835092235
693,50.045506125294416,25.6299715863274
694,50.045506091811454,25.628858773024838
695,50.045506066699254,25.612393628868226
696,50.04550604786512,25.610849013313025
697,50.04550603373953,25.608482950619834
698,50.00496910358273,25.59573769682688
699,50.00496909563708,25.59559257430444
700,49.180856360218385,25.595557461132497
701,49.180856355748986,25.555756650684312
702,49.180856352396916,25.53784357921794
703,49.1600179294371,25.536265937747526
704,49.160017927551564,25.53559296867505
705,49.160017926137414,25.535499862961522
706,49.160017925076815,25.535092547923885
707,49.16001792428134,25.534094167536175
708,49.16001792368475,25.517787106231633
709,49.160017923237305,25.517535838381036
710,49.16001792290172,25.516580709103827
711,49.16001792265003,25.51587454426959
712,49.160017922461265,25.51130865675806
713,49.16001792231969,25.50963401495897
714,49.16001792221351,25.509111943989
715,49.16001792213388,25.505964088501706
716,49.16001792207415,25.505439088727705
717,49.160017922029354,25.50541546628258
718,49.16001792199575,25.50541546628258
719,49.160017921970564,25.50481823509048
720,49.16001792195166,25.504592194210012
721,49.15718363829361,25.5042427802559
722,49.15718363828298,25.5040012312833
723,49.156383106982105,25.503761234068065
724,49.15638310697612,25.50340897610766
725,49.15638310697163,25.50280943265003
726,49.15638310696828,25.50266139196842
727,49.15638310696575,25.500640250499945
728,49.15638310696385,25.49841746667897
729,49.15638310696244,25.497965559822653
730,49.15638310696137,25.497324458965416
731,49.156383106960575,25.49589935127824
732,49.15638310695998,25.49552045722501
733,49.156322967393095,25.49518966918108
734,49.156322967392754,25.493788776403793
735,49.156322967392505,25.491651961944164
736,49.15632296739231,25.490794173300117
737,49.15632296739217,25.48971300227295
738,49.156322967392065,25.489601688343267
739,49.15632296739198,25.48603137498077
740,49.15632296739192,25.48333236109446
741,49.15632296739188,25.482980717543036
742,49.15631451675918,25.48280378743646
743,49.15631451675916,25.482646985568984
744,49.155629684386156,25.482530485249747
745,49.15562968438614,25.48191920978828
746,49.15562968438613,25.48183419708036
747,49.15550300573953,25.481604630516728
748,49.15546121870854,25.481574735364717
749,49.15546121870853,25.481403234155433
750,49.15510496949372,25.480815646680306
751,49.15510496949372,25.480708407789425
752,49.15510496949372,25.480661477325047
753,49.15510496949372,25.479605438308468
754,49.15495452024602,25.479407684261616
755,49.15495452024602,25.479120437525047
756,49.15495452024602,25.479080465586698
757,49.15495452024602,25.47842405454349
758,49.15495452024602,25.478208612293827
759,49.15452364343056,25.47818959905436
760,49.15419229405603,25.478088820344063
761,49.153958372776195,25.47799712879518
762,49.153791139862236,25.47794978244052
763,49.02551220488326,25.477847226518
764,49.02542419671696,25.477002014354397
765,49.02535965165331,25.476809135469775
766,49.02531206472152,25.47672395166733
767,49.02527683683009,25.476707584400504
768,49.02525067596266,25.47658089388178
769,48.86338510618425,25.476510514472572
770,48.86337058268951,25.476481319481813
771,48.86327945345141,25.476448188900648
772,48.863257962328404,25.476209730934976
