世代,0,1,2,3,4,5,6,7,8,9
106,6187.452724385084,6096.366885701511,5186.171678666874,5171.201487568647,5651.45626901165,7067.519299820981,9356.454045439534,7995.603372899434,7996.898646480614,10436.243980195073
107,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,7067.519299820981,9356.454045439534,7995.603372899434,7996.898646480614,10436.243980195073
108,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,7024.772306222949,9356.454045439534,7995.603372899434,7996.898646480614,10436.243980195073
109,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,7024.772306222949,9356.454045439534,7995.603372899434,7996.898646480614,10436.243980195073
110,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,7024.772306222949,9356.454045439534,7995.603372899434,7996.898646480614,10436.243980195073
111,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,10284.626457999819
112,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,10284.626457999819
113,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,7172.241386940629
114,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,7172.241386940629
115,6187.452724385084,6096.366885701511,4710.859657811553,5171.201487568647,5651.45626901165,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,6383.505100892099
116,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,5651.45626901165,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,6383.505100892099
117,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,6383.505100892099
118,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,9356.454045439534,7995.603372899434,7996.898646480614,6383.505100892099
119,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,9356.454045439534,7995.603372899434,6269.979502371138,6383.505100892099
120,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,9356.454045439534,7995.603372899434,6269.979502371138,6383.505100892099
121,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7995.603372899434,6269.979502371138,6383.505100892099
122,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7995.603372899434,6269.979502371138,6383.505100892099
123,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7995.603372899434,6269.979502371138,6383.505100892099
124,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6383.505100892099
125,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6383.505100892099
126,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6383.505100892099
127,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6383.505100892099
128,6187.452724385084,5548.261216364386,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6383.505100892099
129,6187.452724385084,5466.322470952758,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6383.505100892099
